latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
46.7942,35.9406,329,1,1,2024-08-20,1118,Aqua,MODIS,62,61.03,314.7,9.3,D,0
46.9026,36.5235,354.3,1,1,2024-08-20,1118,Aqua,MODIS,96,61.03,316,57.3,D,0
46.9008,36.5103,334.6,1,1,2024-08-20,1118,Aqua,MODIS,76,61.03,314.9,18.3,D,0
46.7487,34.8547,348.8,1,1,2024-08-20,1118,Aqua,MODIS,92,61.03,318.3,38.3,D,0
46.8232,35.1054,332.7,1,1,2024-08-20,1118,Aqua,MODIS,70,61.03,316.3,12,D,0
45.3497,28.4536,326,1.7,1.3,2024-08-20,1118,Aqua,MODIS,0,61.03,308.2,22.3,D,0
46.7069,36.106,330.2,1,1,2024-08-20,1118,Aqua,MODIS,67,61.03,313.8,12.2,D,0
49.0102,37.8579,325.8,1.2,1.1,2024-08-20,1119,Aqua,MODIS,55,61.03,310.7,11.2,D,0
47.3022,38.0082,354.3,1.1,1.1,2024-08-20,1119,Aqua,MODIS,96,61.03,313.4,65.5,D,0
47.3004,37.9936,335.8,1.1,1.1,2024-08-20,1119,Aqua,MODIS,79,61.03,310,23.5,D,0
46.5392,32.6119,350.1,1.1,1,2024-08-20,1119,Aqua,MODIS,70,61.03,313,57.6,D,0
46.6369,33.0225,337.5,1.1,1,2024-08-20,1119,Aqua,MODIS,79,61.03,315.8,21.6,D,0
46.6347,33.0091,329,1.1,1,2024-08-20,1119,Aqua,MODIS,56,61.03,316.4,8.2,D,0
46.6257,32.8982,333.9,1.1,1,2024-08-20,1119,Aqua,MODIS,71,61.03,315.2,16.5,D,0
47.3517,36.4316,356.2,1,1,2024-08-20,1119,Aqua,MODIS,97,61.03,320.8,59.8,D,0
47.3499,36.4182,347.7,1,1,2024-08-20,1119,Aqua,MODIS,91,61.03,317.7,40.3,D,0
47.3623,36.4423,331.2,1,1,2024-08-20,1119,Aqua,MODIS,61,61.03,319.1,12.3,D,0
46.7286,32.1402,332.5,1.1,1.1,2024-08-20,1119,Aqua,MODIS,70,61.03,320,11.2,D,0
46.7402,32.1509,332.2,1.1,1.1,2024-08-20,1119,Aqua,MODIS,69,61.03,320.4,10.8,D,0
47.0768,34.1392,331.7,1,1,2024-08-20,1119,Aqua,MODIS,66,61.03,318.5,9.5,D,0
47.4725,36.7164,330,1,1,2024-08-20,1119,Aqua,MODIS,69,61.03,315.6,10.1,D,0
47.3921,35.9059,329.4,1,1,2024-08-20,1119,Aqua,MODIS,64,61.03,317.8,9,D,0
47.3811,35.7598,330.3,1,1,2024-08-20,1119,Aqua,MODIS,65,61.03,318.8,9.9,D,0
46.8646,32.3804,333.9,1.1,1,2024-08-20,1119,Aqua,MODIS,72,61.03,318.4,13.7,D,0
46.8598,32.3526,347.1,1.1,1,2024-08-20,1119,Aqua,MODIS,90,61.03,319.2,38.7,D,0
46.8574,32.3387,368.2,1.1,1,2024-08-20,1119,Aqua,MODIS,100,61.03,321.3,101.3,D,0
46.8665,32.3353,344.5,1.1,1,2024-08-20,1119,Aqua,MODIS,88,61.03,316.6,34.4,D,0
47.4942,36.0473,330.3,1,1,2024-08-20,1119,Aqua,MODIS,38,61.03,317.8,8.7,D,0
47.4994,36.0184,332.1,1,1,2024-08-20,1119,Aqua,MODIS,48,61.03,318.7,12.1,D,0
47.4607,35.5403,338,1,1,2024-08-20,1119,Aqua,MODIS,81,61.03,319,19.7,D,0
47.6926,37.211,335.2,1.1,1,2024-08-20,1119,Aqua,MODIS,78,61.03,309.6,22.7,D,0
47.4694,35.5375,330.6,1,1,2024-08-20,1119,Aqua,MODIS,32,61.03,315.7,7.9,D,0
47.7545,37.6342,333.4,1.1,1,2024-08-20,1119,Aqua,MODIS,75,61.03,311.9,19.6,D,0
47.7528,37.6198,333.4,1.1,1,2024-08-20,1119,Aqua,MODIS,75,61.03,313.6,19.6,D,0
47.583,36.2961,342,1,1,2024-08-20,1119,Aqua,MODIS,86,61.03,318.2,28.5,D,0
47.5812,36.2828,335.6,1,1,2024-08-20,1119,Aqua,MODIS,78,61.03,315.7,17.4,D,0
47.5104,35.6334,353.4,1,1,2024-08-20,1119,Aqua,MODIS,95,61.03,320.3,47.9,D,0
47.5086,35.6203,341.8,1,1,2024-08-20,1119,Aqua,MODIS,85,61.03,320.4,24.2,D,0
47.2114,33.5677,340.1,1,1,2024-08-20,1119,Aqua,MODIS,82,61.03,317,22.7,D,0
47.6889,36.8188,327.7,1.1,1,2024-08-20,1119,Aqua,MODIS,57,61.03,312.8,10.3,D,0
47.742,37.0896,328,1.1,1,2024-08-20,1119,Aqua,MODIS,55,61.03,313.4,10.6,D,0
47.7402,37.0757,332.9,1.1,1,2024-08-20,1119,Aqua,MODIS,74,61.03,314.8,16.8,D,0
47.891,38.2464,337.3,1.2,1.1,2024-08-20,1119,Aqua,MODIS,81,61.03,314.2,27.1,D,0
47.8893,38.2312,346.7,1.2,1.1,2024-08-20,1119,Aqua,MODIS,91,61.03,315,47.7,D,0
47.0364,32.2897,340.8,1.1,1,2024-08-20,1119,Aqua,MODIS,83,61.03,319.1,25.3,D,0
47.034,32.2758,331.6,1.1,1,2024-08-20,1119,Aqua,MODIS,67,61.03,319,9,D,0
47.7303,36.7786,330.1,1.1,1,2024-08-20,1119,Aqua,MODIS,66,61.03,318.7,11.8,D,0
47.7286,36.7649,350.5,1,1,2024-08-20,1119,Aqua,MODIS,93,61.03,317.9,48.4,D,0
47.6931,36.4937,333.1,1,1,2024-08-20,1119,Aqua,MODIS,74,61.03,315.8,14.8,D,0
47.7251,36.6669,337.9,1,1,2024-08-20,1119,Aqua,MODIS,82,61.03,315.5,22.9,D,0
47.3947,34.1434,350.2,1,1,2024-08-20,1119,Aqua,MODIS,87,61.03,314.7,46.4,D,0
47.8656,37.5026,332.7,1.1,1,2024-08-20,1119,Aqua,MODIS,74,61.03,315.8,17.5,D,0
47.8638,37.4883,340.5,1.1,1,2024-08-20,1119,Aqua,MODIS,80,61.03,316.9,30.4,D,0
47.8747,37.5001,328.3,1.1,1,2024-08-20,1119,Aqua,MODIS,47,61.03,315.2,10.1,D,0
47.873,37.4857,342.7,1.1,1,2024-08-20,1119,Aqua,MODIS,82,61.03,316.3,33.9,D,0
47.8425,37.0124,328.8,1.1,1,2024-08-20,1119,Aqua,MODIS,42,61.03,316.8,10.4,D,0
47.8408,36.9985,336.7,1.1,1,2024-08-20,1119,Aqua,MODIS,78,61.03,317.8,21.6,D,0
47.839,36.9847,338,1.1,1,2024-08-20,1119,Aqua,MODIS,82,61.03,315.9,24,D,0
47.8498,36.996,355.5,1.1,1,2024-08-20,1119,Aqua,MODIS,97,61.03,314.3,61.8,D,0
47.8481,36.9821,349.5,1.1,1,2024-08-20,1119,Aqua,MODIS,93,61.03,313.1,47.4,D,0
47.9154,37.4446,331.5,1.1,1,2024-08-20,1119,Aqua,MODIS,72,61.03,317.1,12.4,D,0
47.7536,36.0533,331.2,1,1,2024-08-20,1119,Aqua,MODIS,70,61.03,317.6,10.6,D,0
47.8987,37.019,343.4,1.1,1,2024-08-20,1119,Aqua,MODIS,88,61.03,315.7,35.8,D,0
47.897,37.0051,330.7,1.1,1,2024-08-20,1119,Aqua,MODIS,70,61.03,314.3,13.8,D,0
47.445,33.8054,335.5,1,1,2024-08-20,1119,Aqua,MODIS,76,61.03,316.8,16.1,D,0
47.443,33.7923,335.5,1,1,2024-08-20,1119,Aqua,MODIS,76,61.03,315.7,16.4,D,0
48.1817,39.3124,331.9,1.3,1.1,2024-08-20,1119,Aqua,MODIS,59,61.03,316.3,16.5,D,0
48.1799,39.2954,344.7,1.3,1.1,2024-08-20,1119,Aqua,MODIS,89,61.03,316.5,46.4,D,0
47.9817,37.5389,332.3,1.1,1,2024-08-20,1119,Aqua,MODIS,69,61.03,317.5,16.8,D,0
47.9799,37.5245,337.2,1.1,1,2024-08-20,1119,Aqua,MODIS,81,61.03,318.1,24.2,D,2
47.8905,36.806,324.6,1.1,1,2024-08-20,1119,Aqua,MODIS,36,61.03,312.3,9,D,0
48.1898,39.2932,354.4,1.3,1.1,2024-08-20,1119,Aqua,MODIS,96,61.03,316.8,76.7,D,0
48.0066,37.667,328.9,1.1,1.1,2024-08-20,1119,Aqua,MODIS,66,61.03,310.9,15.3,D,2
48.0049,37.6524,325.1,1.1,1.1,2024-08-20,1119,Aqua,MODIS,36,61.03,312.8,9.8,D,0
47.6567,34.8365,382.4,1,1,2024-08-20,1119,Aqua,MODIS,100,61.03,319.3,145.6,D,0
47.6548,34.8236,353,1,1,2024-08-20,1119,Aqua,MODIS,95,61.03,315.3,50.8,D,0
47.1864,31.906,330.9,1.1,1.1,2024-08-20,1119,Aqua,MODIS,65,61.03,318.7,10.5,D,0
48.2285,39.1803,350,1.3,1.1,2024-08-20,1119,Aqua,MODIS,93,61.03,317.5,60,D,0
48.2267,39.1636,376.4,1.3,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,322,170.8,D,0
48.2249,39.147,347.8,1.3,1.1,2024-08-20,1119,Aqua,MODIS,91,61.03,313.5,57.6,D,0
47.7803,35.5717,333.5,1,1,2024-08-20,1119,Aqua,MODIS,74,61.03,315.5,15.5,D,0
48.2277,39.1749,357.1,1.3,1.1,2024-08-20,1119,Aqua,MODIS,98,61.03,318.9,82.9,D,0
48.2259,39.1582,362.9,1.3,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,321.1,107.1,D,0
48.2242,39.1415,329.8,1.3,1.1,2024-08-20,1119,Aqua,MODIS,36,61.03,312.1,16.6,D,0
48.2375,39.1722,334.9,1.3,1.1,2024-08-20,1119,Aqua,MODIS,63,61.03,315.4,23.1,D,0
48.2357,39.1555,375.8,1.3,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,316.6,168.7,D,0
48.234,39.1389,364.6,1.3,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,312,116.2,D,0
48.3267,39.8451,349.3,1.4,1.2,2024-08-20,1119,Aqua,MODIS,93,61.03,318.8,67.1,D,0
48.3249,39.8273,346.5,1.4,1.2,2024-08-20,1119,Aqua,MODIS,90,61.03,314.9,58.7,D,0
48.1801,38.201,335.6,1.2,1.1,2024-08-20,1119,Aqua,MODIS,75,61.03,318.9,24.4,D,0
48.1783,38.1857,334.2,1.2,1.1,2024-08-20,1119,Aqua,MODIS,67,61.03,319.1,21.9,D,0
48.1359,37.824,324.7,1.1,1.1,2024-08-20,1119,Aqua,MODIS,42,61.03,312.7,10.1,D,2
48.1895,38.1987,338.3,1.2,1.1,2024-08-20,1119,Aqua,MODIS,70,61.03,314.2,28.6,D,2
48.1878,38.1834,337.3,1.2,1.1,2024-08-20,1119,Aqua,MODIS,61,61.03,315,26.8,D,0
48.3494,39.461,342.3,1.3,1.1,2024-08-20,1119,Aqua,MODIS,87,61.03,315.8,41,D,0
47.3376,32.1292,332.8,1.1,1,2024-08-20,1119,Aqua,MODIS,52,61.03,319.5,11.7,D,0
48.3486,39.4542,333,1.3,1.1,2024-08-20,1119,Aqua,MODIS,74,61.03,317.3,20.4,D,0
47.346,32.1343,335.2,1.1,1,2024-08-20,1119,Aqua,MODIS,76,61.03,319,17.5,D,0
47.3435,32.1203,333,1.1,1,2024-08-20,1119,Aqua,MODIS,72,61.03,319.2,13.6,D,0
48.2202,38.1682,329.8,1.2,1.1,2024-08-20,1119,Aqua,MODIS,68,61.03,312.4,17.7,D,2
48.3314,39.0919,328.9,1.3,1.1,2024-08-20,1119,Aqua,MODIS,34,61.03,310.9,11.9,D,0
48.343,39.1064,378.5,1.3,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,317.3,181.4,D,0
48.3394,39.0725,343.8,1.3,1.1,2024-08-20,1119,Aqua,MODIS,85,61.03,311.9,45.2,D,0
48.1549,37.4493,340.6,1.1,1,2024-08-20,1119,Aqua,MODIS,80,61.03,314.3,29.6,D,0
48.1514,37.4203,331.5,1.1,1,2024-08-20,1119,Aqua,MODIS,72,61.03,314.4,14.2,D,0
48.3529,39.104,337.4,1.3,1.1,2024-08-20,1119,Aqua,MODIS,64,61.03,313.2,31.3,D,0
48.3511,39.0871,344.1,1.3,1.1,2024-08-20,1119,Aqua,MODIS,84,61.03,303,47.4,D,0
48.1662,37.3863,327.7,1.1,1,2024-08-20,1119,Aqua,MODIS,47,61.03,314.2,10.3,D,0
48.1645,37.372,328.7,1.1,1,2024-08-20,1119,Aqua,MODIS,61,61.03,312.2,13,D,0
48.2232,37.779,334.9,1.1,1.1,2024-08-20,1119,Aqua,MODIS,78,61.03,310.9,25.9,D,0
48.2214,37.764,326.7,1.1,1.1,2024-08-20,1119,Aqua,MODIS,56,61.03,309.8,12.7,D,0
47.6761,33.7957,329,1,1,2024-08-20,1119,Aqua,MODIS,60,61.03,316,8,D,0
48.2325,37.7763,325.1,1.1,1.1,2024-08-20,1119,Aqua,MODIS,47,61.03,312.1,10.8,D,0
48.2307,37.7615,324.3,1.1,1.1,2024-08-20,1119,Aqua,MODIS,28,61.03,310.6,9.2,D,0
48.2275,37.6554,325.6,1.1,1.1,2024-08-20,1119,Aqua,MODIS,52,61.03,312.3,9.6,D,0
48.1994,37.3474,326.3,1.1,1,2024-08-20,1119,Aqua,MODIS,30,61.03,310.9,9.3,D,2
48.1905,37.2757,326.1,1.1,1,2024-08-20,1119,Aqua,MODIS,48,61.03,315.1,11.7,D,0
48.2063,37.3548,325.1,1.1,1,2024-08-20,1119,Aqua,MODIS,45,61.03,312.2,8.2,D,2
47.7276,33.8274,328.5,1,1,2024-08-20,1119,Aqua,MODIS,58,61.03,315.4,8.8,D,0
48.3374,38.227,343.8,1.2,1.1,2024-08-20,1119,Aqua,MODIS,88,61.03,313.2,42.8,D,0
48.3469,38.2246,340.6,1.2,1.1,2024-08-20,1119,Aqua,MODIS,85,61.03,316.8,35.3,D,0
48.2483,37.3882,327.4,1.1,1,2024-08-20,1119,Aqua,MODIS,61,61.03,314.5,10.1,D,0
48.4001,37.967,336.1,1.1,1.1,2024-08-20,1119,Aqua,MODIS,79,61.03,313.9,25.4,D,2
48.3983,37.9518,334.3,1.1,1.1,2024-08-20,1119,Aqua,MODIS,77,61.03,313.3,20.9,D,2
47.595,32.3244,338.4,1.1,1,2024-08-20,1119,Aqua,MODIS,81,61.03,318.9,24.3,D,0
47.4644,31.5746,348.5,1.1,1.1,2024-08-20,1119,Aqua,MODIS,92,61.03,314.9,46.3,D,0
48.3937,37.829,333.1,1.1,1.1,2024-08-20,1119,Aqua,MODIS,70,61.03,313.1,17.6,D,2
47.604,32.3211,342.3,1.1,1,2024-08-20,1119,Aqua,MODIS,86,61.03,315,30.7,D,0
47.2251,30.1697,349.1,1.3,1.1,2024-08-20,1119,Aqua,MODIS,93,61.03,315.7,62.1,D,0
47.222,30.1533,335.3,1.3,1.1,2024-08-20,1119,Aqua,MODIS,76,61.03,313.1,25.9,D,0
48.4283,37.9597,329,1.1,1.1,2024-08-20,1119,Aqua,MODIS,60,61.03,313.1,12.8,D,0
47.2379,30.1818,328.2,1.3,1.1,2024-08-20,1119,Aqua,MODIS,68,61.03,313.8,13.2,D,0
47.2348,30.1656,329,1.3,1.1,2024-08-20,1119,Aqua,MODIS,70,61.03,313.2,15.3,D,0
47.2317,30.1493,341.2,1.3,1.1,2024-08-20,1119,Aqua,MODIS,86,61.03,312.6,40.8,D,0
47.2286,30.1329,348.9,1.3,1.1,2024-08-20,1119,Aqua,MODIS,93,61.03,313.2,62.7,D,0
47.2445,30.1614,342.2,1.3,1.1,2024-08-20,1119,Aqua,MODIS,87,61.03,312.5,43.4,D,0
47.2414,30.1451,435,1.3,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,325.6,762.5,D,0
47.2383,30.1288,416.4,1.3,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,322.8,515.4,D,0
47.2542,30.1571,362.1,1.3,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,310.6,111.3,D,0
47.2511,30.1408,383.1,1.3,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,311,221.7,D,0
47.248,30.1246,334.1,1.3,1.1,2024-08-20,1119,Aqua,MODIS,76,61.03,304.9,29,D,0
48.505,37.9183,334.6,1.1,1.1,2024-08-20,1119,Aqua,MODIS,77,61.03,315.4,21.3,D,0
48.6411,38.8626,367.9,1.2,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,318.8,125.3,D,0
48.6393,38.8462,352.4,1.2,1.1,2024-08-20,1119,Aqua,MODIS,95,61.03,316.6,68.3,D,0
48.5511,38.0642,328.1,1.2,1.1,2024-08-20,1119,Aqua,MODIS,38,61.03,312.4,10.8,D,0
47.375,30.1302,337.1,1.3,1.1,2024-08-20,1119,Aqua,MODIS,83,61.03,315.2,32.4,D,0
47.3718,30.1138,332.5,1.3,1.1,2024-08-20,1119,Aqua,MODIS,77,61.03,315.4,21.8,D,0
48.5858,37.9848,327.3,1.2,1.1,2024-08-20,1119,Aqua,MODIS,53,61.03,311.7,11.4,D,2
47.8317,32.6177,342.1,1.1,1,2024-08-20,1119,Aqua,MODIS,86,61.03,311.3,35,D,0
47.8294,32.6041,332.6,1.1,1,2024-08-20,1119,Aqua,MODIS,74,61.03,311.9,19.8,D,0
47.8406,32.6144,328.2,1.1,1,2024-08-20,1119,Aqua,MODIS,58,61.03,311.2,13.2,D,0
48.6171,38.0877,332.1,1.2,1.1,2024-08-20,1119,Aqua,MODIS,73,61.03,314.5,18.1,D,0
48.5976,37.9184,350.3,1.1,1.1,2024-08-20,1119,Aqua,MODIS,93,61.03,317.9,55.7,D,0
48.5958,37.903,350,1.1,1.1,2024-08-20,1119,Aqua,MODIS,93,61.03,316,55.5,D,0
48.5904,37.8572,325.9,1.1,1.1,2024-08-20,1119,Aqua,MODIS,54,61.03,312,12,D,2
48.6266,38.0852,352.5,1.2,1.1,2024-08-20,1119,Aqua,MODIS,95,61.03,316.7,61.3,D,0
48.6248,38.0697,344,1.2,1.1,2024-08-20,1119,Aqua,MODIS,88,61.03,314.7,40.4,D,0
48.6087,37.9312,325.9,1.2,1.1,2024-08-20,1119,Aqua,MODIS,42,61.03,312.6,9,D,0
48.5927,37.7941,328.4,1.1,1.1,2024-08-20,1119,Aqua,MODIS,54,61.03,313.3,14.3,D,0
48.5874,37.7491,342,1.1,1.1,2024-08-20,1119,Aqua,MODIS,86,61.03,318,35.6,D,0
48.5856,37.7342,348.1,1.1,1.1,2024-08-20,1119,Aqua,MODIS,92,61.03,318.6,49,D,0
48.6361,38.0828,336.5,1.2,1.1,2024-08-20,1119,Aqua,MODIS,59,61.03,313.3,24,D,0
48.5949,37.7315,327.9,1.1,1.1,2024-08-20,1119,Aqua,MODIS,61,61.03,314.2,11.3,D,0
48.5931,37.7165,327.9,1.1,1.1,2024-08-20,1119,Aqua,MODIS,62,61.03,315.5,11.6,D,0
48.6814,38.394,330.6,1.2,1.1,2024-08-20,1119,Aqua,MODIS,66,61.03,311.1,22.3,D,0
48.6509,38.127,343.5,1.2,1.1,2024-08-20,1119,Aqua,MODIS,88,61.03,319,39,D,0
48.6491,38.1116,334,1.2,1.1,2024-08-20,1119,Aqua,MODIS,77,61.03,316.4,19.3,D,0
48.6604,38.1246,381.8,1.2,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,317.2,177.5,D,0
48.6586,38.1091,391.9,1.2,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,320.7,237.2,D,0
48.6629,38.1186,385.7,1.2,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,317.2,203.7,D,0
48.6612,38.1031,353.2,1.2,1.1,2024-08-20,1119,Aqua,MODIS,95,61.03,316,67,D,0
48.6472,37.9793,326.9,1.2,1.1,2024-08-20,1119,Aqua,MODIS,41,61.03,311.1,10.7,D,0
48.6566,37.9765,326.4,1.2,1.1,2024-08-20,1119,Aqua,MODIS,42,61.03,314.2,10.9,D,0
48.7275,38.0854,332.7,1.2,1.1,2024-08-20,1119,Aqua,MODIS,75,61.03,315.6,19.5,D,0
47.3918,29.4602,344.8,1.4,1.2,2024-08-20,1119,Aqua,MODIS,90,61.03,314.9,56.6,D,0
48.7567,38.2551,327.5,1.2,1.1,2024-08-20,1119,Aqua,MODIS,63,61.03,311.4,15.7,D,0
48.7549,38.2393,328.4,1.2,1.1,2024-08-20,1119,Aqua,MODIS,66,61.03,312.1,16.1,D,0
48.728,38.0054,336.6,1.2,1.1,2024-08-20,1119,Aqua,MODIS,81,61.03,312.9,28.1,D,0
48.7667,38.1323,345.5,1.2,1.1,2024-08-20,1119,Aqua,MODIS,90,61.03,317,43.7,D,0
48.7797,38.1612,334.3,1.2,1.1,2024-08-20,1119,Aqua,MODIS,78,61.03,313.5,22.6,D,0
48.911,38.6182,335.6,1.2,1.1,2024-08-20,1119,Aqua,MODIS,65,61.03,315.7,22.3,D,0
48.9092,38.6018,386.6,1.2,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,322.6,219,D,0
48.9075,38.5854,393.9,1.2,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,326.4,268.3,D,0
48.9057,38.5691,371.4,1.2,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,322.5,139.9,D,0
48.9207,38.6158,342.5,1.2,1.1,2024-08-20,1119,Aqua,MODIS,78,61.03,316.8,38.2,D,0
48.919,38.5993,475.9,1.2,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,400.1,1471,D,0
48.9172,38.583,457,1.2,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,337.5,1061.2,D,0
48.9154,38.5667,403.2,1.2,1.1,2024-08-20,1119,Aqua,MODIS,100,61.03,318.8,346.9,D,0
48.8747,38.1961,330.3,1.2,1.1,2024-08-20,1119,Aqua,MODIS,71,61.03,315.1,17.4,D,0
48.857,38.0391,328.8,1.2,1.1,2024-08-20,1119,Aqua,MODIS,52,61.03,316.5,13.4,D,0
48.8908,38.0788,330.7,1.2,1.1,2024-08-20,1119,Aqua,MODIS,72,61.03,315.8,18.6,D,0
48.8891,38.0632,329.1,1.2,1.1,2024-08-20,1119,Aqua,MODIS,67,61.03,312.6,15.2,D,0
48.7133,36.2454,325.6,1,1,2024-08-20,1119,Aqua,MODIS,51,61.03,311.7,8.1,D,0
48.4125,34.0988,328.2,1,1,2024-08-20,1119,Aqua,MODIS,67,61.03,313.3,10.8,D,0
48.956,38.1846,339.2,1.2,1.1,2024-08-20,1119,Aqua,MODIS,79,61.03,320,30.1,D,0
48.9799,38.0482,331.4,1.2,1.1,2024-08-20,1119,Aqua,MODIS,52,61.03,315.1,14.9,D,0
48.9894,38.0457,345.6,1.2,1.1,2024-08-20,1119,Aqua,MODIS,90,61.03,314.7,43,D,0
49.0042,38.0904,334.1,1.2,1.1,2024-08-20,1119,Aqua,MODIS,70,61.03,317,18,D,0
48.9935,37.9962,328.2,1.2,1.1,2024-08-20,1119,Aqua,MODIS,61,61.03,316.3,13.3,D,0
47.7876,29.9842,326.2,1.3,1.1,2024-08-20,1119,Aqua,MODIS,53,61.03,313.3,12.4,D,0
49.012,37.8734,338.9,1.2,1.1,2024-08-20,1119,Aqua,MODIS,84,61.03,311.9,33.5,D,0
49.0409,38.0427,326.5,1.2,1.1,2024-08-20,1119,Aqua,MODIS,60,61.03,313.4,10.8,D,0
49.0712,38.0509,329.9,1.2,1.1,2024-08-20,1119,Aqua,MODIS,70,61.03,314.3,16.5,D,0
49.0694,38.0352,326.3,1.2,1.1,2024-08-20,1119,Aqua,MODIS,59,61.03,315.6,10.6,D,0
49.0907,37.9651,325.8,1.2,1.1,2024-08-20,1119,Aqua,MODIS,0,61.03,313.3,11,D,0
49.3575,39.5774,351.9,1.4,1.2,2024-08-20,1119,Aqua,MODIS,95,61.03,318.6,77,D,0
49.3677,39.5749,366.2,1.4,1.2,2024-08-20,1119,Aqua,MODIS,100,61.03,312.9,137.6,D,0
49.3655,39.5892,347.4,1.4,1.2,2024-08-20,1119,Aqua,MODIS,92,61.03,313.3,63.6,D,0
49.3637,39.5706,358.2,1.4,1.2,2024-08-20,1119,Aqua,MODIS,99,61.03,317.2,102.8,D,0
49.1941,37.8601,324.6,1.2,1.1,2024-08-20,1119,Aqua,MODIS,45,61.03,312.2,10,D,0
49.1321,37.3252,330.8,1.1,1.1,2024-08-20,1119,Aqua,MODIS,73,61.03,309.5,21.4,D,0
49.2273,37.9813,324.7,1.2,1.1,2024-08-20,1119,Aqua,MODIS,41,61.03,312.2,8.2,D,0
49.2529,38.1215,324,1.2,1.1,2024-08-20,1119,Aqua,MODIS,46,61.03,309.3,11,D,0
49.2153,37.7903,333.3,1.2,1.1,2024-08-20,1119,Aqua,MODIS,76,61.03,311.7,23.1,D,0
49.2301,37.8343,324,1.2,1.1,2024-08-20,1119,Aqua,MODIS,28,61.03,310.8,7.9,D,0
49.2283,37.8188,327.1,1.2,1.1,2024-08-20,1119,Aqua,MODIS,47,61.03,315.3,12.9,D,0
49.2689,38.0028,326.8,1.2,1.1,2024-08-20,1119,Aqua,MODIS,61,61.03,309.3,12.7,D,0
49.2671,37.9867,347.2,1.2,1.1,2024-08-20,1119,Aqua,MODIS,91,61.03,316.3,53.3,D,0
49.6727,38.7048,326.6,1.3,1.1,2024-08-20,1119,Aqua,MODIS,59,61.03,315.1,13.4,D,0
49.4611,36.6113,341.8,1.1,1,2024-08-20,1119,Aqua,MODIS,87,61.03,312.2,38.8,D,0
49.4593,36.5967,326.3,1.1,1,2024-08-20,1119,Aqua,MODIS,55,61.03,311.8,13.3,D,0
48.983,33.2115,324.6,1,1,2024-08-20,1119,Aqua,MODIS,63,61.03,310,11.1,D,0
49.7066,37.5223,325.5,1.1,1.1,2024-08-20,1119,Aqua,MODIS,47,61.03,313.2,11,D,0
49.7048,37.5067,347.2,1.1,1.1,2024-08-20,1119,Aqua,MODIS,92,61.03,313,50.9,D,0
49.7943,37.6931,331.5,1.2,1.1,2024-08-20,1119,Aqua,MODIS,48,61.03,314.2,19.1,D,0
49.7925,37.6772,354.2,1.2,1.1,2024-08-20,1119,Aqua,MODIS,96,61.03,316.1,70.5,D,0
50.0381,37.8389,332.9,1.2,1.1,2024-08-20,1119,Aqua,MODIS,51,61.03,314.1,21.6,D,0
50.1756,36.501,322.4,1.1,1,2024-08-20,1119,Aqua,MODIS,41,61.03,311.6,7,D,0
50.1918,36.3274,327.2,1.1,1,2024-08-20,1119,Aqua,MODIS,70,61.03,308.6,17.2,D,0
50.1899,36.3127,333.2,1.1,1,2024-08-20,1119,Aqua,MODIS,79,61.03,309.6,25,D,0
50.3098,37.0028,321.3,1.1,1.1,2024-08-20,1119,Aqua,MODIS,37,61.03,309.2,8.4,D,0
50.2861,36.8035,328.8,1.1,1,2024-08-20,1119,Aqua,MODIS,73,61.03,309.6,20.2,D,0
50.2442,36.4579,328.1,1.1,1,2024-08-20,1119,Aqua,MODIS,65,61.03,310.8,12.6,D,0
50.2953,36.8007,349,1.1,1,2024-08-20,1119,Aqua,MODIS,93,61.03,309.1,58.1,D,0
50.3119,36.8594,325.9,1.1,1.1,2024-08-20,1119,Aqua,MODIS,66,61.03,308.3,13.4,D,0
50.2787,36.3552,334.7,1.1,1,2024-08-20,1119,Aqua,MODIS,76,61.03,311.2,24.7,D,0
50.4083,35.8472,320.3,1.1,1,2024-08-20,1119,Aqua,MODIS,31,61.03,308.8,5.9,D,0
50.4064,35.8328,331.6,1.1,1,2024-08-20,1119,Aqua,MODIS,78,61.03,309.8,20.1,D,0
52.0757,32.3137,371.7,1,1,2024-08-20,1120,Aqua,MODIS,94,61.03,304.8,115.1,D,0
52.0736,32.2995,364.7,1,1,2024-08-20,1120,Aqua,MODIS,100,61.03,304.6,92.8,D,0
