latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
48.4654,38.7781,302.5,1.3,1.1,2023-09-03,1830,Terra,MODIS,50,61.03,290.7,7.7,N,2
48.4622,38.7612,301.5,1.3,1.1,2023-09-03,1830,Terra,MODIS,42,61.03,290.8,7.6,N,2
47.8569,33.4526,305.6,2.5,1.5,2023-09-03,1830,Terra,MODIS,43,61.03,287.4,27.8,N,2
47.8623,33.4544,302.8,2.5,1.5,2023-09-03,1830,Terra,MODIS,51,61.03,287.4,23.3,N,2
46.2882,32.022,300.3,3.2,1.7,2023-09-03,2007,Terra,MODIS,23,61.03,286,30.6,N,0
47.8797,35.1992,305.8,1.1,1.1,2023-09-03,2355,Aqua,MODIS,66,61.03,287.6,10.4,N,2
46.2723,32.043,324.7,1.5,1.2,2023-09-03,2356,Aqua,MODIS,100,61.03,286.6,43.7,N,0
46.2702,32.0352,322.5,1.5,1.2,2023-09-03,2356,Aqua,MODIS,100,61.03,286.1,40.4,N,0
46.2683,32.0542,305.9,1.5,1.2,2023-09-03,2356,Aqua,MODIS,66,61.03,286.2,16.1,N,0
49.7769,37.8147,315.7,1,1,2023-09-04,0801,Terra,MODIS,67,61.03,297.4,9.8,D,0
47.3251,33.2949,317.8,1.4,1.2,2023-09-04,0802,Terra,MODIS,62,61.03,299.6,13.1,D,0
48.4939,38.809,310.3,1,1,2023-09-04,0802,Terra,MODIS,40,61.03,293.1,4.3,D,2
47.1657,35.831,323.9,1.1,1,2023-09-04,0802,Terra,MODIS,76,61.03,300.9,14.3,D,0
47.1565,35.8287,318.8,1.1,1,2023-09-04,0802,Terra,MODIS,45,61.03,300,7.8,D,0
47.2037,34.6003,341.1,1.2,1.1,2023-09-04,0802,Terra,MODIS,89,61.03,301.5,42.6,D,0
47.202,34.6162,335.4,1.2,1.1,2023-09-04,0802,Terra,MODIS,72,61.03,301.4,31.3,D,0
47.1617,34.6011,328.9,1.2,1.1,2023-09-04,0802,Terra,MODIS,79,61.03,303.6,23.3,D,0
47.1599,34.6169,356.4,1.2,1.1,2023-09-04,0802,Terra,MODIS,98,61.03,302.5,90.3,D,0
47.014,35.7213,317.8,1.1,1.1,2023-09-04,0802,Terra,MODIS,65,61.03,298.1,9.2,D,0
46.973,32.8748,322.7,1.4,1.2,2023-09-04,0802,Terra,MODIS,72,61.03,302.9,19.1,D,0
46.7105,33.9746,318.8,1.3,1.1,2023-09-04,0802,Terra,MODIS,52,61.03,302.1,9.2,D,0
46.711,33.9687,323,1.3,1.1,2023-09-04,0802,Terra,MODIS,72,61.03,302.7,15.2,D,0
46.6871,33.7086,323.5,1.3,1.1,2023-09-04,0802,Terra,MODIS,48,61.03,302.7,15.3,D,0
46.6771,33.7065,328.4,1.3,1.1,2023-09-04,0802,Terra,MODIS,76,61.03,302.9,23.8,D,0
46.8809,31.3354,316.5,1.7,1.3,2023-09-04,0802,Terra,MODIS,55,61.03,301.8,10.9,D,0
46.667,33.7044,321.8,1.3,1.1,2023-09-04,0802,Terra,MODIS,54,61.03,301.3,13.6,D,0
46.6859,33.3041,333.6,1.4,1.2,2023-09-04,0802,Terra,MODIS,84,61.03,301.8,39.9,D,0
46.6896,33.298,320.3,1.4,1.2,2023-09-04,0802,Terra,MODIS,56,61.03,301.1,16.1,D,0
46.6793,33.2959,322,1.4,1.2,2023-09-04,0802,Terra,MODIS,69,61.03,300.6,18.8,D,0
46.6644,32.9084,327.9,1.4,1.2,2023-09-04,0802,Terra,MODIS,78,61.03,296,31.5,D,0
46.4794,32.7096,323.8,1.4,1.2,2023-09-04,0802,Terra,MODIS,73,61.03,293.7,25.9,D,0
46.4776,32.7281,318.6,1.4,1.2,2023-09-04,0802,Terra,MODIS,63,61.03,293.7,16.5,D,0
50.4723,24.072,304.4,1.9,1.3,2023-09-04,0939,Terra,MODIS,58,61.03,292.4,10.4,D,0
48.2356,32.667,314.8,1,1,2023-09-04,1104,Aqua,MODIS,45,61.03,300.4,4.2,D,0
48.3466,33.571,318,1,1,2023-09-04,1104,Aqua,MODIS,59,61.03,304.6,6,D,0
48.4749,38.33,348.6,1.4,1.2,2023-09-04,1104,Aqua,MODIS,0,61.03,285.3,89.6,D,0
48.9686,35.9991,318.8,1.1,1.1,2023-09-04,1104,Aqua,MODIS,56,61.03,299.1,11.9,D,0
47.7884,37.4639,324.1,1.3,1.1,2023-09-04,1104,Aqua,MODIS,79,61.03,292.9,22.3,D,0
46.7239,32.0874,338.3,1,1,2023-09-04,1104,Aqua,MODIS,87,61.03,304.8,31.2,D,0
47.591,33.9995,317.2,1,1,2023-09-04,1104,Aqua,MODIS,40,61.03,299.6,6.4,D,0
46.7273,33.328,336.1,1,1,2023-09-04,1104,Aqua,MODIS,86,61.03,305.8,26.6,D,0
46.6321,32.1514,324.9,1,1,2023-09-04,1104,Aqua,MODIS,38,61.03,306.4,11.1,D,0
46.7215,33.1021,322.9,1,1,2023-09-04,1104,Aqua,MODIS,63,61.03,305.2,13,D,0
47.0769,34.9098,321.4,1,1,2023-09-04,1104,Aqua,MODIS,47,61.03,299.1,11.3,D,0
49.6592,38.3223,316,1.4,1.2,2023-09-04,1104,Aqua,MODIS,57,61.03,297.5,11.2,D,0
49.661,38.3425,324,1.4,1.2,2023-09-04,1104,Aqua,MODIS,77,61.03,299.8,24.2,D,0
49.6505,38.3452,326.2,1.4,1.2,2023-09-04,1104,Aqua,MODIS,79,61.03,297.5,26.8,D,0
48.7784,33.0256,317.6,1,1,2023-09-04,1104,Aqua,MODIS,52,61.03,300.9,8.4,D,0
48.3929,33.0515,333.3,1,1,2023-09-04,1104,Aqua,MODIS,84,61.03,303.9,24.5,D,0
46.03,30.1927,323,1.2,1.1,2023-09-04,1104,Aqua,MODIS,61,61.03,306.1,9.4,D,0
46.0274,30.1782,331.1,1.2,1.1,2023-09-04,1104,Aqua,MODIS,81,61.03,306.4,21.9,D,0
46.6677,33.2987,331.5,1,1,2023-09-04,1104,Aqua,MODIS,82,61.03,301.6,21.1,D,0
46.4767,32.0513,323.5,1,1,2023-09-04,1104,Aqua,MODIS,37,61.03,304.6,10.4,D,0
46.6783,33.3087,327,1,1,2023-09-04,1104,Aqua,MODIS,77,61.03,304.6,14.3,D,0
46.6764,33.296,374.3,1,1,2023-09-04,1104,Aqua,MODIS,100,61.03,307.8,121.6,D,0
46.6871,33.306,326.6,1,1,2023-09-04,1104,Aqua,MODIS,76,61.03,303.6,14,D,0
46.6852,33.2932,331.6,1,1,2023-09-04,1104,Aqua,MODIS,82,61.03,305.2,21,D,0
47.5444,35.5352,325.3,1.1,1,2023-09-04,1104,Aqua,MODIS,68,61.03,300.3,17.7,D,0
47.7895,37.469,331.6,1.3,1.1,2023-09-04,1104,Aqua,MODIS,85,61.03,293,34.1,D,0
47.7901,37.4805,317.4,1.3,1.1,2023-09-04,1104,Aqua,MODIS,67,61.03,293.8,12.9,D,0
50.7593,34.2964,308.9,1.1,1,2023-09-04,1105,Aqua,MODIS,26,61.03,295.1,4,D,0
48.3184,22.6651,308.7,2.3,1.5,2023-09-04,1105,Aqua,MODIS,53,61.03,294.6,19.7,D,0
48.3206,22.6711,309.4,2.3,1.5,2023-09-04,1105,Aqua,MODIS,67,61.03,294.5,22.6,D,0
50.7395,31.0019,315.9,1,1,2023-09-04,1105,Aqua,MODIS,76,61.03,295.8,10.5,D,0
51.1442,34.7926,324.9,1.1,1.1,2023-09-04,1105,Aqua,MODIS,82,61.03,298.5,20.7,D,0
48.034,33.8773,300.2,1,1,2023-09-04,1910,Terra,MODIS,21,61.03,289.7,3.8,N,0
45.7041,34.3691,311.2,1,1,2023-09-04,1910,Terra,MODIS,82,61.03,288.8,10.4,N,2
48.0526,33.5502,304.1,1,1,2023-09-04,1910,Terra,MODIS,59,61.03,290,6,N,0
45.7129,34.3664,305.9,1,1,2023-09-04,1910,Terra,MODIS,66,61.03,287.3,7.1,N,2
46.1451,33.0971,300.1,1,1,2023-09-04,1910,Terra,MODIS,14,61.03,289.6,4,N,0
46.4657,32.7064,305.8,1,1,2023-09-04,1910,Terra,MODIS,66,61.03,292,6.5,N,0
47.5688,37.4832,305.1,1.2,1.1,2023-09-04,1910,Terra,MODIS,63,61.03,284.9,9.8,N,0
48.3608,35.3705,313.9,1.5,1.2,2023-09-05,0842,Terra,MODIS,49,61.03,298.4,8.8,D,0
48.0354,37.5772,317.4,2,1.4,2023-09-05,0842,Terra,MODIS,70,61.03,298.1,28.2,D,0
48.0319,37.5699,321.1,2,1.4,2023-09-05,0842,Terra,MODIS,75,61.03,298.2,38.1,D,0
48.3568,35.39,316.6,1.5,1.2,2023-09-05,0842,Terra,MODIS,63,61.03,299.1,13.2,D,0
47.8711,36.5506,318.6,1.8,1.3,2023-09-05,0842,Terra,MODIS,72,61.03,297.2,24.6,D,0
47.8637,36.5413,319.7,1.8,1.3,2023-09-05,0842,Terra,MODIS,73,61.03,297.9,27.9,D,0
47.3994,34.4952,317,1.5,1.2,2023-09-05,0843,Terra,MODIS,65,61.03,301,10.5,D,0
47.9944,33.6023,320.3,1.3,1.1,2023-09-05,0843,Terra,MODIS,72,61.03,299.8,15.4,D,0
47.9912,33.619,329.5,1.3,1.1,2023-09-05,0843,Terra,MODIS,82,61.03,300.5,30.5,D,0
47.8572,33.2159,348.8,1.3,1.1,2023-09-05,0843,Terra,MODIS,94,61.03,300.1,73.5,D,0
47.8542,33.2321,325.7,1.3,1.1,2023-09-05,0843,Terra,MODIS,78,61.03,298.9,23.4,D,0
47.2319,36.3197,351.8,1.8,1.3,2023-09-05,0843,Terra,MODIS,96,61.03,297.4,144.5,D,0
47.227,36.3422,325.9,1.8,1.3,2023-09-05,0843,Terra,MODIS,76,61.03,294.5,44.1,D,0
47.6154,33.8251,324.3,1.3,1.2,2023-09-05,0843,Terra,MODIS,77,61.03,299.9,21.5,D,0
47.6121,33.8422,334.6,1.4,1.2,2023-09-05,0843,Terra,MODIS,86,61.03,301.2,42.3,D,0
47.6088,33.8593,320.8,1.4,1.2,2023-09-05,0843,Terra,MODIS,51,61.03,302.1,15.6,D,0
46.7194,33.0829,327.1,1.3,1.1,2023-09-05,0843,Terra,MODIS,78,61.03,298,27.8,D,0
46.7163,33.0992,325.4,1.3,1.1,2023-09-05,0843,Terra,MODIS,76,61.03,298.1,24.5,D,0
46.6751,33.3145,328.4,1.3,1.1,2023-09-05,0843,Terra,MODIS,80,61.03,301.9,30.2,D,0
47.2067,29.9754,331.5,1,1,2023-09-05,0843,Terra,MODIS,84,61.03,300.5,24.7,D,0
47.3383,36.8505,320.5,1.9,1.4,2023-09-05,0843,Terra,MODIS,74,61.03,289,36.8,D,0
47.2046,29.9886,325.2,1,1,2023-09-05,0843,Terra,MODIS,79,61.03,300.1,16.5,D,0
47.345,36.8473,349.8,1.9,1.4,2023-09-05,0843,Terra,MODIS,95,61.03,292.9,148.6,D,0
47.3498,36.8558,352.7,1.9,1.4,2023-09-05,0843,Terra,MODIS,96,61.03,292.7,165.5,D,0
46.7427,32.4552,352.9,1.2,1.1,2023-09-05,0843,Terra,MODIS,96,61.03,303.9,79.6,D,0
46.7399,32.4706,330.5,1.2,1.1,2023-09-05,0843,Terra,MODIS,82,61.03,301.3,26.8,D,0
46.6287,32.9535,318.9,1.3,1.1,2023-09-05,0843,Terra,MODIS,58,61.03,299.9,12.5,D,0
46.1779,32.4005,320.7,1.3,1.1,2023-09-05,0843,Terra,MODIS,71,61.03,302.9,13.2,D,0
47.3397,36.8712,318,1.9,1.4,2023-09-05,0843,Terra,MODIS,42,61.03,287.7,29.7,D,0
47.3957,34.5136,329.1,1.5,1.2,2023-09-05,0843,Terra,MODIS,81,61.03,302,32.4,D,0
47.0616,34.7588,313.4,1.5,1.2,2023-09-05,0843,Terra,MODIS,52,61.03,298.5,8.6,D,0
47.3802,32.2184,324.3,1.2,1.1,2023-09-05,0843,Terra,MODIS,76,61.03,300.6,15.7,D,0
47.3709,32.2148,321.7,1.2,1.1,2023-09-05,0843,Terra,MODIS,68,61.03,298.8,12.5,D,0
46.9806,32.0722,317.1,1.2,1.1,2023-09-05,0843,Terra,MODIS,45,61.03,299.7,8.8,D,0
46.7277,33.3176,320.3,1.3,1.1,2023-09-05,0843,Terra,MODIS,68,61.03,302.3,15.7,D,0
46.9003,32.1629,316.7,1.2,1.1,2023-09-05,0843,Terra,MODIS,61,61.03,302.6,7.2,D,0
47.2574,34.5053,320.9,3.2,1.7,2023-09-05,1008,Aqua,MODIS,75,61.03,297.3,61.2,D,0
47.255,34.5036,320.9,3.2,1.7,2023-09-05,1008,Aqua,MODIS,74,61.03,297.2,60.6,D,0
48.3386,38.3038,312.1,1.9,1.4,2023-09-05,1008,Aqua,MODIS,44,61.03,296,16.4,D,0
48.4122,38.4024,324.9,1.9,1.3,2023-09-05,1008,Aqua,MODIS,73,61.03,297.4,44.5,D,0
48.4166,38.3958,326.8,1.9,1.3,2023-09-05,1008,Aqua,MODIS,43,61.03,298.2,48.4,D,0
47.8431,33.2125,314.6,3.6,1.8,2023-09-05,1008,Aqua,MODIS,65,61.03,295.2,47.3,D,0
47.8515,33.2038,313.9,3.6,1.8,2023-09-05,1008,Aqua,MODIS,55,61.03,295.6,42.7,D,0
49.3566,37.9175,314,1.9,1.3,2023-09-05,1008,Aqua,MODIS,65,61.03,299.1,18.1,D,0
46.7026,33.0787,313.5,4,1.9,2023-09-05,1008,Aqua,MODIS,62,61.03,294.4,51.3,D,0
46.6924,33.082,309.5,4,1.9,2023-09-05,1008,Aqua,MODIS,36,61.03,294.5,28.6,D,0
46.6695,33.3133,323.1,2.5,1.5,2023-09-05,1145,Aqua,MODIS,74,61.03,300.5,50.4,D,0
45.6281,29.297,318.2,1.5,1.2,2023-09-05,1145,Aqua,MODIS,40,61.03,294.8,15.9,D,0
46.6766,33.3045,322.7,2.5,1.5,2023-09-05,1145,Aqua,MODIS,74,61.03,300.6,52.1,D,0
47.2549,34.4903,315.2,3,1.6,2023-09-05,1146,Aqua,MODIS,26,61.03,295.9,36.8,D,0
46.7393,31.9907,315.7,2.2,1.4,2023-09-05,1146,Aqua,MODIS,36,61.03,296.7,15.2,D,0
46.8985,34.1537,317.1,2.9,1.6,2023-09-05,1146,Aqua,MODIS,36,61.03,297.7,41.2,D,0
47.1858,33.9591,311.9,2.8,1.6,2023-09-05,1146,Aqua,MODIS,0,61.03,292.9,20.1,D,0
47.6068,35.5019,318.8,3.4,1.7,2023-09-05,1146,Aqua,MODIS,70,61.03,297.2,67.1,D,0
47.8517,33.2275,316.9,2.6,1.5,2023-09-05,1146,Aqua,MODIS,67,61.03,296.9,31.3,D,0
48.8673,25.7512,306.9,1.2,1.1,2023-09-05,1146,Aqua,MODIS,32,61.03,294.8,4.7,D,0
49.7249,29.0574,312.5,1.7,1.3,2023-09-05,1146,Aqua,MODIS,64,61.03,301.4,13.2,D,0
46.6595,32.5112,302.6,2,1.4,2023-09-05,1951,Terra,MODIS,50,61.03,289.4,14.3,N,0
46.6567,32.5169,301.6,2,1.4,2023-09-05,1951,Terra,MODIS,43,61.03,289.4,12.5,N,0
48.4644,38.7789,306.1,1.2,1.1,2023-09-05,2341,Aqua,MODIS,67,61.03,283.9,12.6,N,2
48.3373,39.8137,315.6,1.1,1.1,2023-09-06,0745,Terra,MODIS,63,61.03,300.4,8.9,D,0
48.3241,39.1952,350.7,1.2,1.1,2023-09-06,0745,Terra,MODIS,96,61.03,300.5,75.1,D,0
48.3224,39.2113,318.8,1.2,1.1,2023-09-06,0745,Terra,MODIS,71,61.03,298.9,12.6,D,0
48.3144,39.1932,322.4,1.2,1.1,2023-09-06,0745,Terra,MODIS,76,61.03,299,17.8,D,0
48.3467,39.8162,321.8,1.1,1.1,2023-09-06,0745,Terra,MODIS,75,61.03,301.2,16.4,D,0
48.2196,38.1583,314.4,1.3,1.1,2023-09-06,0745,Terra,MODIS,63,61.03,299.6,10.2,D,2
47.7563,36.969,316.5,1.5,1.2,2023-09-06,0745,Terra,MODIS,62,61.03,300.5,15.9,D,0
47.7491,37.0469,312.2,1.5,1.2,2023-09-06,0745,Terra,MODIS,52,61.03,300.4,8.4,D,0
48.4973,38.8071,312,1.3,1.1,2023-09-06,0745,Terra,MODIS,54,61.03,300,8.4,D,2
47.4439,37.7799,318.2,1.3,1.2,2023-09-06,0745,Terra,MODIS,57,61.03,305.9,11.9,D,0
47.4615,35.9278,315.8,1.7,1.3,2023-09-06,0745,Terra,MODIS,63,61.03,301,15.1,D,0
47.0613,32.2844,316.5,2.6,1.5,2023-09-06,0746,Terra,MODIS,65,61.03,297.5,26.3,D,0
46.4026,34.9719,315.6,1.8,1.3,2023-09-06,0746,Terra,MODIS,54,61.03,300.9,12.9,D,0
47.3514,36.5388,315.9,1.5,1.2,2023-09-06,0746,Terra,MODIS,63,61.03,301.2,14.5,D,0
47.3329,35.8323,314.5,1.7,1.3,2023-09-06,0746,Terra,MODIS,47,61.03,299.5,12.1,D,0
47.3312,35.8543,314.4,1.7,1.3,2023-09-06,0746,Terra,MODIS,45,61.03,299.5,11.9,D,0
47.3322,35.8486,318.1,1.7,1.3,2023-09-06,0746,Terra,MODIS,67,61.03,299.8,20.1,D,0
47.2172,36.5283,316.3,1.5,1.2,2023-09-06,0746,Terra,MODIS,63,61.03,302.2,12.7,D,0
47.1853,36.7626,319.9,1.5,1.2,2023-09-06,0746,Terra,MODIS,71,61.03,304.3,16.1,D,0
47.0971,36.3297,318.9,1.6,1.2,2023-09-06,0746,Terra,MODIS,68,61.03,301.2,18.4,D,0
47.1222,31.6181,320.7,2.8,1.6,2023-09-06,0746,Terra,MODIS,70,61.03,296.5,45.9,D,0
47.1205,31.6547,316.4,2.8,1.6,2023-09-06,0746,Terra,MODIS,40,61.03,296.2,28.1,D,0
47.1079,31.6168,321.6,2.8,1.6,2023-09-06,0746,Terra,MODIS,74,61.03,297.4,50.4,D,0
47.1062,31.6534,317.4,2.8,1.6,2023-09-06,0746,Terra,MODIS,52,61.03,296.6,32.6,D,0
46.8435,33.2012,316.9,2.3,1.5,2023-09-06,0746,Terra,MODIS,65,61.03,299.4,21.9,D,0
49.8546,25.5869,308.7,1.5,1.2,2023-09-06,0923,Terra,MODIS,28,61.03,296.3,7.7,D,0
47.1038,36.3297,325.9,1,1,2023-09-06,1049,Aqua,MODIS,71,61.03,306.5,13.8,D,0
47.7476,36.981,326.4,1,1,2023-09-06,1049,Aqua,MODIS,67,61.03,304.6,15.9,D,0
47.8568,37.4951,316.3,1,1,2023-09-06,1049,Aqua,MODIS,45,61.03,302.7,5.3,D,0
47.2701,33.5215,328.3,1.1,1.1,2023-09-06,1049,Aqua,MODIS,75,61.03,306.6,19.8,D,0
48.0696,38.5315,323.1,1,1,2023-09-06,1049,Aqua,MODIS,72,61.03,306.2,12.4,D,2
48.0305,38.0891,351.2,1,1,2023-09-06,1049,Aqua,MODIS,90,61.03,301.8,59.1,D,0
48.3024,39.206,318.2,1.1,1,2023-09-06,1049,Aqua,MODIS,34,61.03,303.3,7.6,D,0
48.3006,39.1915,344.1,1.1,1,2023-09-06,1049,Aqua,MODIS,91,61.03,303.4,47.2,D,0
48.2988,39.1771,328.2,1.1,1,2023-09-06,1049,Aqua,MODIS,78,61.03,304,19.6,D,0
48.3083,39.1979,320.6,1.1,1,2023-09-06,1049,Aqua,MODIS,67,61.03,303.8,10.7,D,0
48.3065,39.1834,329.8,1.1,1,2023-09-06,1049,Aqua,MODIS,80,61.03,306.4,22.9,D,0
48.3048,39.1689,318.4,1.1,1,2023-09-06,1049,Aqua,MODIS,49,61.03,303.9,8.1,D,0
48.1613,37.6872,330.2,1,1,2023-09-06,1049,Aqua,MODIS,81,61.03,304.5,21.4,D,0
48.1701,37.6845,321.2,1,1,2023-09-06,1049,Aqua,MODIS,61,61.03,308,11,D,2
48.3878,39.1464,315.6,1.1,1,2023-09-06,1049,Aqua,MODIS,41,61.03,303.9,5.9,D,2
48.317,38.456,315.5,1,1,2023-09-06,1049,Aqua,MODIS,32,61.03,304,4.7,D,0
48.4172,38.9532,327.4,1.1,1,2023-09-06,1049,Aqua,MODIS,77,61.03,307.4,17.2,D,0
48.137,35.97,327.9,1,1,2023-09-06,1049,Aqua,MODIS,75,61.03,297.5,21.9,D,0
48.4844,38.2512,319.7,1,1,2023-09-06,1049,Aqua,MODIS,0,61.03,303.4,11.6,D,0
48.4827,38.2374,317.2,1,1,2023-09-06,1049,Aqua,MODIS,45,61.03,301.9,9.1,D,2
48.4574,37.9026,321.6,1,1,2023-09-06,1049,Aqua,MODIS,71,61.03,304,13.4,D,0
48.4556,37.8891,328,1,1,2023-09-06,1049,Aqua,MODIS,79,61.03,304,21.5,D,0
48.1924,35.8486,324.1,1,1,2023-09-06,1049,Aqua,MODIS,64,61.03,301.4,14.6,D,0
46.2712,34.4095,321.5,1.1,1,2023-09-06,1049,Aqua,MODIS,52,61.03,308.5,7.7,D,0
46.3129,34.1631,325,1.1,1.1,2023-09-06,1049,Aqua,MODIS,68,61.03,307.1,11.7,D,0
46.1785,32.4001,327.2,1.3,1.1,2023-09-06,1049,Aqua,MODIS,74,61.03,309.7,20.3,D,0
46.3434,32.9978,319.9,1.2,1.1,2023-09-06,1049,Aqua,MODIS,48,61.03,303.9,9.4,D,0
46.948,36.528,321.3,1,1,2023-09-06,1049,Aqua,MODIS,45,61.03,308.7,6.7,D,0
47.2232,38.134,323.7,1,1,2023-09-06,1049,Aqua,MODIS,72,61.03,306.2,11.1,D,0
47.0123,36.5882,350.2,1,1,2023-09-06,1049,Aqua,MODIS,94,61.03,310.1,50,D,0
47.0104,36.5753,331.5,1,1,2023-09-06,1049,Aqua,MODIS,79,61.03,310.4,17.6,D,0
46.7367,34.6206,323.6,1.1,1,2023-09-06,1049,Aqua,MODIS,66,61.03,308.6,8.2,D,0
46.775,34.563,324.2,1.1,1,2023-09-06,1049,Aqua,MODIS,68,61.03,309.7,9.9,D,0
46.8074,34.5459,320.6,1.1,1,2023-09-06,1049,Aqua,MODIS,44,61.03,306.3,5.9,D,0
46.8638,34.4814,324.7,1.1,1,2023-09-06,1049,Aqua,MODIS,62,61.03,306.6,12,D,0
46.8357,34.2188,323.9,1.1,1,2023-09-06,1049,Aqua,MODIS,39,61.03,303.4,14.2,D,0
47.1877,35.7288,325.1,1,1,2023-09-06,1049,Aqua,MODIS,62,61.03,309.3,9.9,D,0
47.1965,35.7257,325,1,1,2023-09-06,1049,Aqua,MODIS,52,61.03,309.6,9.9,D,0
47.0751,34.8564,318.8,1.1,1,2023-09-06,1049,Aqua,MODIS,50,61.03,305.8,6.1,D,0
46.5246,31.7556,321.3,1.4,1.2,2023-09-06,1049,Aqua,MODIS,66,61.03,301,17.7,D,0
47.4761,37.1597,325,1,1,2023-09-06,1049,Aqua,MODIS,72,61.03,305.9,13.7,D,0
47.6158,37.9587,338.4,1,1,2023-09-06,1049,Aqua,MODIS,87,61.03,310.6,29.6,D,0
47.6141,37.9455,368.1,1,1,2023-09-06,1049,Aqua,MODIS,100,61.03,312.6,100.5,D,0
47.6319,38.0093,323.7,1,1,2023-09-06,1049,Aqua,MODIS,72,61.03,306.3,11.5,D,0
47.6301,37.996,331.2,1,1,2023-09-06,1049,Aqua,MODIS,81,61.03,306.8,20.2,D,0
47.5814,37.6387,329.6,1,1,2023-09-06,1049,Aqua,MODIS,79,61.03,305.5,19.4,D,0
47.8609,39.5063,315.8,1.1,1,2023-09-06,1049,Aqua,MODIS,33,61.03,303.4,6.7,D,0
47.8592,39.4919,326.6,1.1,1,2023-09-06,1049,Aqua,MODIS,77,61.03,302.5,19,D,0
47.2976,35.4764,335.7,1,1,2023-09-06,1049,Aqua,MODIS,85,61.03,304.5,27.6,D,0
47.255,34.4243,323.2,1.1,1,2023-09-06,1049,Aqua,MODIS,61,61.03,303.7,10.3,D,0
47.5627,36.105,323.4,1,1,2023-09-06,1049,Aqua,MODIS,72,61.03,303,13.1,D,0
47.5607,36.092,322.9,1,1,2023-09-06,1049,Aqua,MODIS,71,61.03,304.1,12.7,D,0
47.5715,36.102,326.6,1,1,2023-09-06,1049,Aqua,MODIS,70,61.03,305.1,15.2,D,0
47.5695,36.089,328.5,1,1,2023-09-06,1049,Aqua,MODIS,79,61.03,304.5,18,D,0
47.7344,37.0181,315.8,1,1,2023-09-06,1049,Aqua,MODIS,32,61.03,304,5.6,D,0
47.755,37.0333,316.5,1,1,2023-09-06,1049,Aqua,MODIS,49,61.03,304.9,5.6,D,0
49.4498,37.9356,312.8,1,1,2023-09-06,1050,Aqua,MODIS,22,61.03,298.5,6.6,D,0
49.4516,37.9497,314.9,1,1,2023-09-06,1050,Aqua,MODIS,47,61.03,298.2,8.5,D,0
48.9591,38.5029,322.8,1.1,1,2023-09-06,1050,Aqua,MODIS,65,61.03,306.4,12.7,D,2
48.7869,38.3013,315.8,1,1,2023-09-06,1050,Aqua,MODIS,57,61.03,299.7,8.6,D,0
49.9882,32.9272,316,1.1,1,2023-09-06,1050,Aqua,MODIS,50,61.03,301.9,9.9,D,0
49.7981,27.0546,306.8,1.9,1.3,2023-09-06,1050,Aqua,MODIS,30,61.03,292.6,8.2,D,0
48.7861,38.9598,326,1.1,1,2023-09-06,1050,Aqua,MODIS,42,61.03,309.1,13.9,D,0
48.9562,33.0806,312.3,1.1,1.1,2023-09-06,1050,Aqua,MODIS,61,61.03,299.9,7.9,D,0
50.1062,33.6728,308,1,1,2023-09-06,1050,Aqua,MODIS,39,61.03,294.8,5.3,D,0
50.6366,24.8397,303.3,2.3,1.5,2023-09-06,1051,Aqua,MODIS,21,61.03,290.5,7.2,D,0
46.8456,33.4226,300.8,1.3,1.1,2023-09-06,1853,Terra,MODIS,33,61.03,289.5,7.9,N,0
47.6482,35.9809,301.6,1.1,1,2023-09-06,1854,Terra,MODIS,43,61.03,289.5,5.5,N,0
47.5839,35.3573,309.4,1.1,1,2023-09-06,1854,Terra,MODIS,77,61.03,289.3,11.4,N,0
48.0588,37.9508,300.5,1,1,2023-09-06,1854,Terra,MODIS,28,61.03,288.6,4.8,N,2
48.1725,37.6412,300.5,1,1,2023-09-06,1854,Terra,MODIS,29,61.03,284.5,5.9,N,0
48.1706,37.6281,303,1,1,2023-09-06,1854,Terra,MODIS,53,61.03,285.3,7.3,N,0
47.1946,30.1902,301.8,1.9,1.3,2023-09-06,1854,Terra,MODIS,45,61.03,288.2,15.3,N,0
48.4592,38.7812,316.2,1.6,1.2,2023-09-07,0022,Aqua,MODIS,93,61.03,285,32.6,N,2
46.2132,33.2048,301.1,1.1,1,2023-09-07,0023,Aqua,MODIS,37,61.03,286.6,6.6,N,0
50.4569,34.1189,305.4,1,1,2023-09-07,0825,Terra,MODIS,35,61.03,292,4.3,D,0
51.5762,31.4281,307.2,1.1,1,2023-09-07,0825,Terra,MODIS,62,61.03,296.5,5.5,D,0
51.9418,34.085,305.2,1,1,2023-09-07,0825,Terra,MODIS,43,61.03,294.5,5.4,D,0
46.8942,32.7981,323.7,1,1,2023-09-07,0826,Terra,MODIS,70,61.03,304.9,11.1,D,0
48.4204,39.8951,320.6,1.6,1.2,2023-09-07,0826,Terra,MODIS,76,61.03,295.8,25.3,D,0
49.4707,33.5436,311.1,1,1,2023-09-07,0826,Terra,MODIS,51,61.03,300.1,4.6,D,0
48.3648,39.8168,309,1.6,1.2,2023-09-07,0826,Terra,MODIS,52,61.03,294.2,7,D,0
49.0795,35.5153,316.5,1.1,1,2023-09-07,0826,Terra,MODIS,71,61.03,296.5,11,D,0
48.6873,37.6382,319,1.2,1.1,2023-09-07,0826,Terra,MODIS,74,61.03,298.4,14.7,D,0
48.323,38.2803,314.4,1.3,1.1,2023-09-07,0826,Terra,MODIS,66,61.03,295.6,11.1,D,0
